lecturer_id,department,employment_type,years_experience,major_speciality,related_specialities,number_of_classes,trimester,week_number,teaching_hours_per_week,modules_count,total_students_enrolled,assessment_type_weight,thesis_students_count,hod_administrative_hours,active_research_projects,weekend_work_hours,grading_backlog_days,lms_activity_late_night_count,self_reported_fatigue,perceived_support_score,total_actual_weekly_hours,calculated_burnout_score,burnout_risk_category
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,2,8.4,2,74,1.0,4,0.0,0,2.0,0,4,3,2,19.9,40.0,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,3,8.3,2,74,1.5,2,0.0,0,3.6,1,3,2,4,21.8,35.9,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,4,7.8,2,74,1.0,1,0.0,0,3.2,1,1,5,4,18.7,33.6,LOW
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,5,7.0,2,74,1.5,0,0.0,0,9.7,11,5,9,1,22.8,75.4,CRITICAL
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,6,8.4,2,74,2.0,1,0.0,2,9.5,3,7,7,4,31.8,62.3,HIGH
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,7,8.3,2,74,1.5,0,0.0,1,2.9,3,4,3,3,21.5,43.2,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,8,7.1,2,74,1.5,1,0.0,1,3.0,1,2,2,5,20.3,25.6,LOW
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,9,8.5,2,74,1.5,2,0.0,0,2.2,3,1,2,2,18.9,38.1,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,10,8.3,2,74,2.0,1,0.0,1,6.3,4,4,6,4,25.6,52.5,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T1,11,8.7,2,74,1.5,1,0.0,0,5.8,5,10,8,4,22.9,65.2,HIGH
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,1,7.0,2,74,2.0,0,0.0,0,0.1,1,4,5,1,15.3,51.7,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,2,8.1,2,74,1.0,0,0.0,0,2.2,3,1,5,2,17.1,42.3,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,3,7.4,2,74,2.0,2,0.0,0,3.0,2,4,3,4,20.7,36.2,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,4,7.2,2,74,1.5,1,0.0,0,3.2,0,2,4,4,17.3,32.2,LOW
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,5,8.1,2,74,2.5,0,0.0,0,9.7,9,4,10,2,28.8,73.5,HIGH
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,6,7.9,2,74,1.5,1,0.0,0,9.6,8,4,8,3,25.4,58.4,HIGH
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,7,7.7,2,74,1.5,0,0.0,1,2.8,3,4,3,2,20.6,44.9,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,8,6.8,2,74,1.0,3,0.0,0,0.5,1,3,2,4,14.2,24.7,LOW
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,9,8.3,2,74,2.5,0,0.0,2,3.4,3,1,5,3,26.4,45.0,MODERATE
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,10,7.6,2,74,1.5,0,0.0,2,8.0,4,11,9,5,27.4,66.7,HIGH
UTB-LEC-006,BA Hotel & Restaurant Management,PART_TIME,6,Food & Beverage Cost Control,"Financial Modeling, Data Analysis with Python",2,2026-T2,11,7.3,2,74,2.0,0,0.0,0,4.9,7,5,7,3,21.1,57.7,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,1,18.6,2,310,1.5,4,2.0,1,3.4,1,0,2,2,51.8,62.3,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,2,20.1,2,310,2.0,3,4.0,0,1.8,1,1,4,3,57.5,72.2,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,3,18.8,2,310,1.0,4,2.0,1,3.0,2,3,6,2,48.3,73.5,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,4,20.1,2,310,1.5,2,0.0,0,0.4,3,2,5,4,45.6,63.2,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,5,19.8,2,310,1.5,6,12.0,0,8.8,7,11,7,1,69.4,98.0,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,6,19.7,2,310,2.0,8,4.0,0,8.8,7,7,8,3,66.3,98.0,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,7,18.3,2,310,2.0,7,0.0,0,3.9,1,4,5,3,55.4,78.3,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,8,18.7,2,310,1.0,6,4.0,2,1.0,1,0,5,3,50.3,66.3,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,9,19.6,2,310,1.5,3,0.0,2,2.7,3,3,2,5,54.1,61.2,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,10,20.0,2,310,2.0,2,0.0,0,8.0,5,7,7,4,58.6,88.2,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T1,11,19.1,2,310,2.0,9,2.0,1,4.3,6,4,7,3,62.2,95.4,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,1,18.4,2,310,1.5,2,2.0,1,1.9,3,0,2,3,51.3,63.8,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,2,20.0,2,310,1.0,4,4.0,1,3.4,2,4,5,1,52.9,84.7,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,3,18.3,2,310,2.0,4,0.0,2,0.1,1,0,5,4,54.6,68.6,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,4,19.6,2,310,1.0,5,0.0,0,2.0,3,3,5,4,45.9,65.0,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,5,18.7,2,310,1.5,3,0.0,0,6.8,11,8,8,1,51.9,98.0,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,6,19.9,2,310,1.5,5,2.0,0,5.7,8,9,10,3,55.5,98.0,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,7,19.0,2,310,1.5,6,2.0,2,2.9,3,4,5,1,57.9,88.4,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,8,18.5,2,310,1.5,6,2.0,1,1.5,2,3,4,3,51.9,69.8,HIGH
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,9,19.5,2,310,2.5,8,0.0,2,0.7,0,3,4,1,63.0,81.6,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,10,19.9,2,310,1.0,5,4.0,2,9.1,7,9,9,1,58.9,98.0,CRITICAL
UTB-LEC-007,BA Community Development,FULL_TIME,1,Disaster Management & Community Resilience,"Research Methodology, GIS & Spatial Mapping",5,2026-T2,11,19.4,2,310,1.5,4,2.0,2,8.2,11,9,6,3,61.3,98.0,CRITICAL
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,1,8.9,2,120,1.5,3,12.0,0,2.1,0,4,5,3,34.1,56.4,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,2,7.5,2,120,1.5,3,4.0,0,0.6,2,2,3,4,24.2,36.8,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,3,8.5,2,120,2.0,4,0.0,0,1.2,0,4,5,5,23.7,42.8,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,4,7.9,2,120,1.5,3,0.0,2,0.2,2,1,5,5,23.5,42.0,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,5,8.1,2,120,2.5,6,0.0,1,6.0,4,11,7,5,32.3,67.0,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,6,8.8,2,120,1.5,7,0.0,0,8.1,7,4,6,1,29.2,70.6,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,7,8.5,2,120,2.5,7,4.0,0,2.9,2,1,6,1,32.0,59.0,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,8,7.9,2,120,1.5,1,0.0,1,3.9,0,4,6,3,24.5,52.3,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,9,8.5,2,120,2.0,2,12.0,1,1.3,3,1,4,1,37.1,60.1,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,10,8.5,2,120,1.0,4,0.0,0,8.6,10,11,6,3,27.1,70.7,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T1,11,8.9,2,120,2.5,4,0.0,0,9.7,4,8,8,2,33.3,74.3,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,1,7.7,2,120,1.5,3,0.0,0,0.1,3,2,6,1,16.4,49.2,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,2,8.4,2,120,2.0,6,0.0,0,2.7,3,3,3,2,26.8,46.8,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,3,7.4,2,120,2.0,8,8.0,2,0.0,2,0,3,3,35.7,47.1,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,4,7.9,2,120,2.0,4,0.0,2,1.7,2,2,2,1,28.1,46.5,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,5,8.6,2,120,2.5,3,0.0,2,8.2,3,7,6,4,36.4,66.8,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,6,7.5,2,120,2.0,4,4.0,1,4.0,5,7,6,1,31.9,73.5,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,7,7.3,2,120,1.5,3,0.0,0,3.0,3,3,5,3,21.1,45.2,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,8,7.5,2,120,1.5,2,0.0,0,2.8,3,4,6,1,20.3,57.8,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,9,9.1,2,120,1.5,7,0.0,1,3.5,0,2,3,1,28.6,48.4,MODERATE
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,10,7.3,2,120,1.5,9,0.0,0,7.1,3,10,9,3,28.3,72.5,HIGH
UTB-LEC-008,BSc Travel & Tourism Management,FULL_TIME,12,Destination Marketing & Branding,"Quality Assurance, Digital Marketing",2,2026-T2,11,7.7,2,120,1.5,7,2.0,1,4.3,9,7,7,1,30.9,78.1,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,1,21.0,4,210,2.0,6,0.0,0,2.6,2,3,2,4,50.1,58.3,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,2,20.9,4,210,1.5,5,4.0,1,3.8,1,4,3,1,54.8,78.1,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,3,21.3,4,210,1.0,5,2.0,2,4.0,2,3,4,4,53.4,69.4,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,4,20.1,4,210,2.0,4,2.0,1,3.8,2,4,3,3,54.9,73.5,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,5,21.1,4,210,2.0,4,4.0,0,8.8,7,11,7,4,60.4,95.0,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,6,21.2,4,210,2.5,7,0.0,0,6.9,11,8,8,4,59.3,98.0,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,7,21.3,4,210,1.0,5,0.0,2,0.9,3,4,5,2,47.6,75.9,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,8,21.0,4,210,1.5,3,2.0,0,0.8,2,1,6,2,47.3,72.5,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,9,20.2,4,210,2.0,5,0.0,0,2.9,3,4,6,5,51.0,64.9,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,10,19.5,4,210,2.5,3,0.0,1,5.8,9,10,10,4,56.9,98.0,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T1,11,20.2,4,210,1.5,6,0.0,1,5.5,7,4,8,3,53.8,86.5,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,1,19.4,4,210,1.5,4,0.0,1,1.1,1,0,3,1,44.4,61.2,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,2,19.8,4,210,1.0,5,0.0,2,0.5,1,0,3,3,45.2,54.9,MODERATE
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,3,20.7,4,210,1.5,4,4.0,0,1.2,3,0,3,2,50.9,66.6,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,4,19.6,4,210,1.5,3,4.0,0,2.8,0,2,2,3,49.3,59.5,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,5,20.7,4,210,2.0,6,2.0,0,8.9,4,11,6,1,59.6,98.0,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,6,19.8,4,210,1.5,3,0.0,1,6.6,8,4,9,5,51.3,82.2,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,7,21.0,4,210,2.0,2,0.0,2,3.1,2,2,6,2,54.7,79.2,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,8,19.6,4,210,1.5,3,2.0,1,3.0,3,0,3,3,48.3,58.3,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,9,20.7,4,210,2.5,2,2.0,1,0.3,2,2,5,5,55.0,64.9,HIGH
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,10,20.8,4,210,2.0,0,0.0,0,5.6,11,6,9,1,52.1,98.0,CRITICAL
UTB-LEC-009,Bachelor of Business Management,FULL_TIME,10,Corporate Finance & Investment,"Public Speaking & Pedagogy, GIS & Spatial Mapping",5,2026-T2,11,19.8,4,210,1.5,7,2.0,0,8.1,4,9,9,1,56.4,98.0,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,1,16.1,4,200,1.5,6,2.0,2,1.7,2,3,2,4,44.9,53.3,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,2,14.8,4,200,1.0,5,0.0,0,2.9,0,1,3,3,36.5,50.0,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,3,15.8,4,200,1.5,6,0.0,1,1.7,2,1,6,3,42.0,63.9,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,4,15.3,4,200,1.5,3,0.0,1,3.1,2,4,3,5,39.7,51.1,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,5,14.7,4,200,1.5,2,0.0,0,4.1,5,9,6,5,38.5,69.8,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,6,16.0,4,200,1.5,4,4.0,1,4.0,6,8,9,5,45.4,78.5,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,7,15.3,4,200,2.5,3,2.0,2,0.4,0,0,2,4,47.8,52.7,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,8,15.2,4,200,2.0,2,0.0,1,1.6,0,4,5,4,39.7,58.1,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,9,14.5,4,200,1.0,2,0.0,1,3.5,2,1,3,3,36.9,49.1,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,10,15.5,4,200,2.5,5,4.0,1,8.5,11,10,6,5,56.7,94.7,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T1,11,16.2,4,200,1.5,4,0.0,1,7.1,10,5,10,1,45.0,98.0,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,1,16.1,4,200,1.5,5,0.0,1,3.5,1,3,5,5,43.1,56.5,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,2,16.1,4,200,1.5,2,0.0,0,3.2,0,0,4,4,39.1,51.2,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,3,16.3,4,200,1.5,4,0.0,0,4.0,0,4,5,4,42.8,60.2,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,4,15.6,4,200,2.0,3,0.0,1,3.3,2,2,2,1,45.2,64.4,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,5,15.8,4,200,2.0,3,4.0,1,4.1,6,4,8,1,49.5,86.4,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,6,15.2,4,200,2.0,5,0.0,2,7.8,7,8,7,4,51.5,87.4,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,7,15.4,4,200,1.5,6,0.0,2,1.8,1,3,3,5,41.4,51.8,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,8,15.5,4,200,1.5,6,0.0,0,3.3,2,4,5,5,39.7,57.4,HIGH
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,9,15.4,4,200,1.0,4,2.0,2,3.6,1,0,4,5,43.0,51.2,MODERATE
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,10,16.0,4,200,2.5,5,0.0,0,4.2,5,10,10,2,46.3,98.0,CRITICAL
UTB-LEC-010,BSc Information Technology,FULL_TIME,16,Cybersecurity & Network Defense,"Digital Marketing, Public Speaking & Pedagogy",4,2026-T2,11,14.6,4,200,1.5,2,2.0,1,7.7,5,6,10,2,44.2,91.8,CRITICAL
UTB-LEC-011,BSc Computer Engineering,FULL_TIME,15,Artificial Intelligence & Computer Vision,"Customer Relationship Management, Project Management (PMP)",3,2026-T1,1,12.0,3,156,2.5,8,0.0,2,2.1,2,3,4,3,41.1,57.5,HIGH
UTB-LEC-011,BSc Computer Engineering,FULL_TIME,15,Artificial Intelligence & Computer Vision,"Customer Relationship Management, Project Management (PMP)",3,2026-T1,2,11.6,3,156,2.0,5,4.0,0,2.2,0,1,2,4,36.4,40.2,MODERATE
UTB-LEC-011,BSc Computer Engineering,FULL_TIME,15,Artificial Intelligence & Computer Vision,"Customer Relationship Management, Project Management (PMP)",3,2026-T1,3,11.1,3,156,2.0,3,8.0,1,2.6,1,2,3,4,40.7,51.2,MODERATE
